,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
5775,72,39:50.8,41:03.3,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,33663,Subscriber,1981,1
16672,286,06:36.3,11:23.2,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,26183,Subscriber,1986,1
31165,334,58:41.3,04:16.1,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,33591,Subscriber,1985,1
37984,479,15:51.7,23:51.0,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,29232,Subscriber,1990,1
21370,263,37:38.9,42:02.8,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,29265,Subscriber,1989,1
20407,2520,52:22.4,34:23.1,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33634,Customer,1969,0
15193,486,09:14.0,17:20.9,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3203,Hamilton Park,40.72759597,-74.04424731,29619,Subscriber,1992,1
17863,2280,54:29.2,32:30.2,3203,Hamilton Park,40.72759597,-74.04424731,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33658,Subscriber,1969,1
23354,1224,13:54.9,34:19.0,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,29576,Subscriber,1965,1
6004,256,41:06.9,45:23.3,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,33609,Subscriber,1981,1
10128,1588,02:02.1,28:31.1,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33604,Customer,1969,0
17019,253,58:31.1,02:44.8,3202,Newport PATH,40.7272235,-74.03375890000001,3202,Newport PATH,40.7272235,-74.03375890000001,26161,Subscriber,1993,1
32684,542,41:46.7,50:48.9,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,29235,Subscriber,1983,2
20941,803,25:44.1,39:07.1,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,33600,Customer,1969,0
446,260,08:10.9,12:31.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29629,Subscriber,1969,0
40107,1884,30:30.0,01:55.0,3679,Bergen Ave,40.72210379,-74.071455,3185,City Hall,40.717732500000004,-74.04384499999999,33631,Subscriber,1956,1
10225,579,57:49.6,07:29.4,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,26213,Customer,1969,0
35248,401,48:46.1,55:27.8,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,33576,Subscriber,1987,1
29495,458,33:51.9,41:30.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3184,Paulus Hook,40.7141454,-74.0335519,29576,Subscriber,1986,2
40630,5965,34:10.8,13:36.2,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,29491,Subscriber,1987,1
21301,134,05:41.5,07:56.4,3207,Oakland Ave,40.7376037,-74.05247829999999,3210,Pershing Field,40.74267714,-74.05178863,29259,Subscriber,1985,1
40767,1375,00:38.5,23:34.3,3681,Grand St,40.71517768,-74.03768331,3273,Manila & 1st,40.72165072,-74.04288411,29250,Customer,1993,2
999,458,06:33.8,14:12.5,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29547,Subscriber,1980,2
9205,548,01:26.8,10:35.1,3187,Warren St,40.721123600000006,-74.03805095,3638,Washington St,40.7242941,-74.0354826,29206,Subscriber,1980,1
19122,268,48:58.1,53:27.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26226,Subscriber,1969,0
8272,689,54:41.3,06:10.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33669,Subscriber,1990,1
18918,1963,48:37.6,21:20.7,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,26208,Subscriber,1991,2
4470,351,09:09.2,15:00.7,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,33595,Subscriber,1988,1
22821,578,17:59.0,27:37.0,3210,Pershing Field,40.74267714,-74.05178863,3269,Brunswick & 6th,40.72601173,-74.05038893,29220,Subscriber,1963,1
3393,97,38:31.6,40:08.6,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.04772663,29634,Subscriber,1989,1
21105,647,28:33.8,39:21.1,3207,Oakland Ave,40.7376037,-74.05247829999999,3638,Washington St,40.7242941,-74.0354826,29122,Subscriber,1980,1
9209,280,18:05.2,22:45.3,3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,29220,Subscriber,1975,1
10105,797,34:09.4,47:27.3,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,29234,Subscriber,1986,1
39486,474,55:30.6,03:25.0,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,29666,Subscriber,1994,1
30425,491,55:46.8,03:58.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29246,Subscriber,1983,2
11158,319,49:53.0,55:12.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29522,Subscriber,1982,2
37579,186,28:42.4,31:48.8,3639,Harborside,40.71925170000001,-74.034234,3187,Warren St,40.721123600000006,-74.03805095,33604,Subscriber,1952,2
39853,349,52:42.4,58:31.7,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,33590,Subscriber,1990,1
21200,416,57:58.6,04:54.9,3207,Oakland Ave,40.7376037,-74.05247829999999,3198,Heights Elevator,40.74871595,-74.04044329999999,29275,Subscriber,1957,1
37847,188,27:33.3,30:41.8,3639,Harborside,40.71925170000001,-74.034234,3275,Columbus Drive,40.718355200000005,-74.03891444,26304,Subscriber,1990,1
18213,223,11:39.5,15:22.8,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29660,Subscriber,1981,2
996,1248,30:38.3,51:27.3,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26162,Subscriber,1975,1
37408,1075,20:06.1,38:01.1,3639,Harborside,40.71925170000001,-74.034234,3638,Washington St,40.7242941,-74.0354826,26193,Customer,1969,0
9331,501,49:17.3,57:39.1,3187,Warren St,40.721123600000006,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,29621,Subscriber,1968,2
12105,375,58:43.2,04:58.6,3195,Sip Ave,40.73074263,-74.06378388,3679,Bergen Ave,40.72210379,-74.071455,33599,Subscriber,1984,1
8082,142,15:24.6,17:46.9,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29442,Subscriber,1984,1
5803,300,09:44.6,14:44.8,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29271,Subscriber,1986,1
34704,157,48:39.5,51:17.5,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29682,Subscriber,1976,1
15832,188,02:57.3,06:06.0,3202,Newport PATH,40.7272235,-74.03375890000001,3638,Washington St,40.7242941,-74.0354826,33626,Subscriber,1979,1
36726,236,51:11.1,55:07.9,3638,Washington St,40.7242941,-74.0354826,3273,Manila & 1st,40.72165072,-74.04288411,33635,Subscriber,1974,1
6749,392,27:09.0,33:41.9,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,29521,Subscriber,1985,1
31390,261,57:03.9,01:25.5,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29250,Subscriber,1985,1
17685,302,31:29.9,36:32.5,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,26225,Subscriber,1990,1
19323,418,59:21.6,06:19.9,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.717732500000004,-74.04384499999999,29477,Subscriber,1996,2
32346,438,24:03.3,31:21.8,3275,Columbus Drive,40.718355200000005,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,33681,Customer,1970,2
6584,586,15:06.4,24:53.2,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.03375890000001,29508,Customer,1969,0
35565,1370,16:41.2,39:31.7,3281,Leonard Gordon Park,40.74590997,-74.05727148,3183,Exchange Place,40.7162469,-74.0334588,29582,Subscriber,1976,1
7394,231,03:03.9,06:55.3,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29526,Subscriber,1978,1
11454,343,33:48.1,39:31.5,3194,McGinley Square,40.72533993,-74.06762213,3640,Journal Square,40.733670000000004,-74.0625,29669,Subscriber,1966,1
6409,214,27:00.4,30:35.4,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29636,Subscriber,1986,1
25098,168,24:17.9,27:06.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29214,Subscriber,1981,2
25983,247,11:14.5,15:21.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3275,Columbus Drive,40.718355200000005,-74.03891444,31998,Subscriber,1989,1
27685,227,23:36.3,27:23.9,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26282,Subscriber,1974,1
12536,603,11:34.3,21:37.5,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,29512,Subscriber,1984,1
22445,452,52:46.2,00:18.5,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,26297,Subscriber,1990,1
12954,410,30:33.4,37:23.7,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.05247829999999,26236,Subscriber,1976,2
4297,373,02:03.2,08:16.6,3185,City Hall,40.717732500000004,-74.04384499999999,3267,Morris Canal,40.71241882,-74.03852552,26610,Subscriber,1981,0
36245,309,02:05.3,07:14.6,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.04772663,29306,Subscriber,1990,2
31815,268,29:41.5,34:10.0,3275,Columbus Drive,40.718355200000005,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,26184,Subscriber,1988,1
24871,148,21:50.5,24:19.2,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29524,Subscriber,1984,1
16851,236,26:00.8,29:57.4,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29253,Subscriber,1990,1
34342,2136,46:48.0,22:24.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3276,Marin Light Rail,40.71458404,-74.04281706,33575,Customer,1969,0
40183,327,47:20.4,52:47.7,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.73074263,-74.06378388,29590,Subscriber,1973,2
28347,353,57:26.5,03:20.1,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,33629,Subscriber,1984,1
7311,279,30:30.6,35:10.5,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,26309,Subscriber,1983,1
5386,318,40:44.6,46:02.9,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26248,Subscriber,1991,2
20904,240,33:07.2,37:07.5,3206,Hilltop,40.7311689,-74.0575736,3207,Oakland Ave,40.7376037,-74.05247829999999,29554,Subscriber,1984,2
10715,1047,49:41.3,07:08.6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3202,Newport PATH,40.7272235,-74.03375890000001,26153,Subscriber,1985,1
23790,380,06:44.8,13:05.4,3211,Newark Ave,40.72152515,-74.04630454,3481,York St,40.71649,-74.04105,29498,Subscriber,1987,2
30144,260,10:54.7,15:15.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,26249,Subscriber,1967,2
23364,209,35:25.1,38:54.4,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,29290,Subscriber,1988,1
20884,257,58:10.4,02:27.6,3206,Hilltop,40.7311689,-74.0575736,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29652,Customer,1969,0
5593,240,39:02.1,43:02.2,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33669,Subscriber,1985,1
32068,264,29:01.4,33:26.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29223,Subscriber,1969,0
37515,116,35:45.9,37:42.6,3639,Harborside,40.71925170000001,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,26256,Subscriber,1992,1
33116,138,34:56.9,37:15.3,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.717732500000004,-74.04384499999999,26151,Subscriber,1985,1
31670,266,56:50.2,01:16.4,3275,Columbus Drive,40.718355200000005,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,26248,Subscriber,1990,1
14071,227,05:25.6,09:13.4,3198,Heights Elevator,40.74871595,-74.04044329999999,3196,Riverview Park,40.7443187,-74.04399090000001,29258,Subscriber,1974,2
38889,344,22:44.2,28:29.1,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29623,Subscriber,1962,2
11480,473,23:09.7,31:02.8,3194,McGinley Square,40.72533993,-74.06762213,3206,Hilltop,40.7311689,-74.0575736,33649,Subscriber,1981,1
10771,1879,52:26.2,23:45.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26170,Subscriber,1971,2
26023,261,56:38.5,00:59.7,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958612,-74.04311746,29470,Subscriber,1990,1
34021,384,36:29.5,42:53.7,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33621,Customer,1991,1
8636,243,45:14.1,49:17.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,33602,Subscriber,1977,2
10173,833,19:41.5,33:34.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33602,Subscriber,1967,1
20700,254,35:41.5,39:55.6,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.717732500000004,-74.04384499999999,29597,Subscriber,1964,1
18305,534,07:37.4,16:32.2,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.721123600000006,-74.03805095,29591,Customer,1989,1
27899,964,33:51.6,49:55.9,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,26160,Subscriber,1987,1
33843,687,52:22.8,03:49.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,33648,Subscriber,1969,1
40914,566,22:35.1,32:01.4,3681,Grand St,40.71517768,-74.03768331,3209,Brunswick St,40.7241765,-74.05065640000001,29252,Subscriber,1977,1
27105,239,05:03.0,09:02.2,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,33679,Subscriber,1974,1
8622,146,03:30.3,05:56.3,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26264,Subscriber,1977,1
16516,292,22:57.4,27:50.1,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29222,Subscriber,1990,1
27581,1498,26:31.0,51:29.4,3267,Morris Canal,40.71241882,-74.03852552,3201,Dey St,40.737711,-74.066921,26219,Subscriber,1993,1
24091,969,53:02.0,09:11.1,3211,Newark Ave,40.72152515,-74.04630454,3483,Montgomery St,40.71942,-74.05099,26306,Subscriber,1965,1
1513,302,23:56.1,28:58.9,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.71925170000001,-74.034234,29522,Subscriber,1983,1
7494,266,33:27.1,37:53.4,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,26265,Subscriber,1965,1
3283,322,59:05.6,04:28.1,3185,City Hall,40.717732500000004,-74.04384499999999,3270,Jersey & 6th St,40.72528911,-74.04557168,26185,Subscriber,1980,1
19219,443,50:10.2,57:33.8,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.71925170000001,-74.034234,29513,Subscriber,1975,2
33369,456,42:56.4,50:32.5,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.718355200000005,-74.03891444,29458,Customer,1969,0
18878,604,53:00.3,03:04.3,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.71925170000001,-74.034234,29492,Subscriber,1958,1
6420,273,54:30.7,59:04.6,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26164,Subscriber,1980,2
31308,461,56:43.0,04:24.2,3273,Manila & 1st,40.72165072,-74.04288411,3205,JC Medical Center,40.71653978,-74.04963791,29266,Subscriber,1975,1
1519,1462,41:47.4,06:10.4,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26309,Customer,1969,0
37285,145,36:19.4,38:44.6,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,26263,Subscriber,1989,2
1813,214,29:57.9,33:32.0,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,33633,Subscriber,1981,1
21476,221,25:20.3,29:01.7,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,26205,Subscriber,1985,1
36157,397,41:15.9,47:53.4,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29273,Subscriber,1993,1
5206,259,01:50.8,06:10.6,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.71925170000001,-74.034234,29468,Subscriber,1969,1
18805,224,25:06.9,28:51.7,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26310,Subscriber,1981,2
31402,1004,32:06.8,48:51.0,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,29660,Subscriber,1989,1
28791,8460,32:53.8,53:54.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29485,Subscriber,1985,1
4443,448,06:23.3,13:51.9,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,33604,Subscriber,1988,2
19497,226,31:42.9,35:29.5,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.05065640000001,33565,Subscriber,1983,1
20071,1263,43:04.6,04:08.2,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,29533,Subscriber,1969,0
