,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
13865,579,08:58.5,18:38.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3276,Marin Light Rail,40.71458404,-74.04281706,29502,Subscriber,1989,1
19977,107,02:53.5,04:40.9,3681,Grand St,40.71517768,-74.03768331,3183,Exchange Place,40.7162469,-74.0334588,29541,Subscriber,1994,1
14364,487,30:20.1,38:27.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3183,Exchange Place,40.7162469,-74.0334588,29528,Subscriber,1987,1
16421,208,46:17.3,49:45.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,29475,Subscriber,1983,2
3952,153,55:31.7,58:05.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29201,Subscriber,1990,1
5914,162,00:56.5,03:38.8,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29209,Subscriber,1993,1
15572,422,05:47.8,12:50.2,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29205,Subscriber,1980,1
9534,313,00:11.4,05:25.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26251,Subscriber,1975,1
6188,524,27:31.8,36:16.5,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,29666,Subscriber,1992,1
7098,325,53:09.5,58:35.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,26153,Subscriber,1987,1
1307,127,23:51.4,25:58.7,3185,City Hall,40.717732500000004,-74.04384499999999,3275,Columbus Drive,40.718355200000005,-74.03891444,29249,Subscriber,1981,1
13521,291,46:52.2,51:43.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29659,Subscriber,1977,2
3935,103,40:11.5,41:55.3,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,29259,Subscriber,1987,1
20103,70,40:59.0,42:10.0,3681,Grand St,40.71517768,-74.03768331,3267,Morris Canal,40.71241882,-74.03852552,26223,Subscriber,1990,1
7103,328,38:46.0,44:14.6,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,26186,Subscriber,1983,1
19428,160,11:04.4,13:45.1,3640,Journal Square,40.733670000000004,-74.0625,3195,Sip Ave,40.73074263,-74.06378388,26293,Subscriber,1978,1
19379,292,32:14.5,37:07.0,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,29272,Subscriber,1986,1
12818,471,21:36.3,29:27.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,29463,Subscriber,1964,1
9371,258,52:21.9,56:40.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29677,Subscriber,1977,1
16040,278,17:21.3,21:59.5,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,26294,Subscriber,1992,2
10859,250,19:42.0,23:52.4,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.05247829999999,29213,Subscriber,1994,1
15176,287,38:31.4,43:18.9,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,29127,Subscriber,1989,1
10140,956,57:43.5,13:39.6,3207,Oakland Ave,40.7376037,-74.05247829999999,3202,Newport PATH,40.7272235,-74.03375890000001,29288,Subscriber,1988,1
2951,209,11:51.8,15:20.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29674,Subscriber,1973,1
3542,84,41:13.3,42:38.1,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29493,Subscriber,1987,1
18986,378,17:53.5,24:11.6,3639,Harborside,40.71925170000001,-74.034234,3270,Jersey & 6th St,40.72528911,-74.04557168,29521,Subscriber,1954,1
16751,195,50:28.7,53:44.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29528,Subscriber,1988,2
12224,304,13:59.5,19:04.1,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3185,City Hall,40.717732500000004,-74.04384499999999,29239,Subscriber,1988,1
7122,1807,13:44.2,43:51.6,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29245,Subscriber,1987,2
17915,635,41:42.7,52:18.3,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.03375890000001,26276,Subscriber,1992,1
9028,459,41:50.1,49:29.9,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,29481,Subscriber,1979,1
245,259,20:18.3,24:38.3,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29661,Subscriber,1975,1
16735,228,39:17.0,43:05.7,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.717732500000004,-74.04384499999999,29247,Subscriber,1984,2
11178,233,11:00.7,14:54.1,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29266,Subscriber,1969,0
5193,457,26:57.3,34:35.1,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29533,Subscriber,1983,1
12822,1374,46:49.7,09:44.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29657,Subscriber,1993,1
17839,250,33:23.9,37:34.3,3483,Montgomery St,40.71942,-74.05099,3211,Newark Ave,40.72152515,-74.04630454,26215,Subscriber,1985,1
8069,854,43:12.5,57:27.3,3202,Newport PATH,40.7272235,-74.03375890000001,3198,Heights Elevator,40.74871595,-74.04044329999999,26186,Subscriber,1988,1
7642,520,59:19.5,07:59.9,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,29619,Subscriber,1971,1
6410,723,17:51.9,29:55.1,3195,Sip Ave,40.73074263,-74.06378388,3198,Heights Elevator,40.74871595,-74.04044329999999,29594,Subscriber,1982,1
12535,1426,54:13.8,18:00.8,3220,5 Corners Library,40.73496102,-74.05950308,3195,Sip Ave,40.73074263,-74.06378388,29582,Subscriber,1988,1
7129,356,51:35.7,57:32.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,29614,Subscriber,1988,2
6456,612,55:23.3,05:35.9,3195,Sip Ave,40.73074263,-74.06378388,3678,Fairmount Ave,40.72572614,-74.07195926,29266,Subscriber,1979,1
16801,160,07:47.6,10:28.0,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29653,Subscriber,1986,1
7343,513,22:27.3,31:01.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3270,Jersey & 6th St,40.72528911,-74.04557168,29264,Subscriber,1994,2
3908,282,10:37.9,15:20.0,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29662,Subscriber,1973,1
10144,1050,43:45.3,01:16.0,3207,Oakland Ave,40.7376037,-74.05247829999999,3184,Paulus Hook,40.7141454,-74.0335519,29207,Subscriber,1966,1
13163,761,57:16.7,09:57.9,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,26303,Subscriber,1974,1
4977,512,46:42.2,55:15.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29659,Subscriber,1954,1
17799,259,39:53.6,44:12.9,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29606,Subscriber,1988,0
7597,287,23:08.4,27:56.2,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29269,Subscriber,1991,2
9718,386,55:56.7,02:23.2,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,29485,Subscriber,1988,1
15663,110,25:56.2,27:46.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3187,Warren St,40.721123600000006,-74.03805095,29595,Subscriber,1971,1
4602,380,07:20.4,13:40.6,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,26254,Subscriber,1975,1
18103,170,09:44.8,12:35.4,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.71925170000001,-74.034234,29465,Subscriber,1990,1
11520,160,50:59.8,53:39.8,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,29230,Customer,1969,0
14885,311,57:10.2,02:21.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,29228,Subscriber,1990,1
6923,849,42:09.8,56:19.3,3198,Heights Elevator,40.74871595,-74.04044329999999,3202,Newport PATH,40.7272235,-74.03375890000001,26251,Subscriber,1989,1
4078,243,46:53.2,50:56.8,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,29608,Subscriber,1981,1
1711,69,04:52.6,06:02.1,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958612,-74.04311746,29635,Subscriber,1987,1
4979,454,00:44.1,08:19.1,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,29208,Subscriber,1988,1
12328,160,00:11.1,02:51.6,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3184,Paulus Hook,40.7141454,-74.0335519,29263,Subscriber,1993,1
16805,161,36:15.8,38:56.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26255,Subscriber,1986,1
646,373,18:54.1,25:07.6,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29569,Subscriber,1976,1
18977,273,22:56.1,27:30.0,3639,Harborside,40.71925170000001,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,29597,Subscriber,1983,1
15809,269,32:48.9,37:18.2,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,26160,Subscriber,1989,2
15549,286,15:59.2,20:45.7,3275,Columbus Drive,40.718355200000005,-74.03891444,3270,Jersey & 6th St,40.72528911,-74.04557168,26171,Subscriber,1963,1
2609,223,46:08.0,49:51.1,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26295,Subscriber,1992,1
5919,427,05:53.6,13:01.2,3195,Sip Ave,40.73074263,-74.06378388,3679,Bergen Ave,40.72210379,-74.071455,29231,Subscriber,1995,1
11456,168,11:46.6,14:35.0,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29569,Subscriber,1964,1
14306,372,19:17.1,25:29.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3275,Columbus Drive,40.718355200000005,-74.03891444,29288,Subscriber,1963,1
12841,275,57:57.8,02:33.3,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,29485,Subscriber,1968,1
7604,165,11:46.2,14:31.5,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29613,Subscriber,1965,1
11506,150,40:55.8,43:25.9,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,29601,Subscriber,1976,1
15399,1764,39:45.8,09:10.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3275,Columbus Drive,40.718355200000005,-74.03891444,26173,Subscriber,1958,1
2116,259,10:15.4,14:35.4,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29510,Subscriber,1988,1
14556,209,56:51.6,00:21.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,26191,Subscriber,1984,2
3618,189,51:21.4,54:31.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,26267,Subscriber,1993,1
12314,218,37:48.7,41:26.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,29583,Subscriber,1955,1
2081,143,49:32.1,51:55.3,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29608,Subscriber,1982,1
12005,129,26:44.8,28:54.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29535,Subscriber,1977,1
15728,233,12:08.3,16:02.3,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,29260,Subscriber,1982,1
2053,485,59:49.8,07:55.0,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29272,Subscriber,1990,1
3692,273,37:06.1,41:40.1,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29490,Subscriber,1981,2
14116,189,55:19.6,58:29.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29661,Subscriber,1976,1
7294,347,33:48.9,39:36.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,29244,Subscriber,1983,1
14355,279,29:16.4,33:56.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29297,Subscriber,1968,2
10618,309,27:43.8,32:53.7,3209,Brunswick St,40.7241765,-74.05065640000001,3203,Hamilton Park,40.72759597,-74.04424731,29275,Subscriber,1979,2
16173,974,44:12.3,00:26.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,26255,Subscriber,1993,1
1094,202,34:11.9,37:34.7,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,29233,Subscriber,1968,1
18632,154,46:53.9,49:28.1,3639,Harborside,40.71925170000001,-74.034234,3275,Columbus Drive,40.718355200000005,-74.03891444,29672,Subscriber,1987,1
853,240,10:05.9,14:06.0,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26166,Subscriber,1974,1
4153,180,00:46.0,03:46.3,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29597,Subscriber,1980,1
9842,202,25:17.9,28:40.0,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73074263,-74.06378388,29461,Subscriber,1983,1
18730,227,38:15.4,42:02.5,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29594,Subscriber,1989,1
12590,236,01:37.1,05:33.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,26268,Subscriber,1993,1
6655,386,16:59.9,23:26.2,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,29533,Subscriber,1974,1
954,192,55:50.7,59:03.6,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.71925170000001,-74.034234,29235,Subscriber,1983,1
5791,325,33:14.8,38:40.3,3195,Sip Ave,40.73074263,-74.06378388,3678,Fairmount Ave,40.72572614,-74.07195926,26266,Subscriber,1991,1
11603,346,26:44.5,32:30.7,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,29219,Subscriber,1976,2
16315,235,20:08.3,24:04.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29512,Subscriber,1980,2
8063,409,37:21.0,44:10.3,3202,Newport PATH,40.7272235,-74.03375890000001,3272,Jersey & 3rd,40.72333159,-74.04595256,29496,Subscriber,1981,1
13825,412,33:48.7,40:41.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29278,Subscriber,1985,2
13844,278,29:50.8,34:29.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29290,Subscriber,1977,1
18884,287,34:26.1,39:13.1,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29485,Subscriber,1990,1
4254,651,12:24.9,23:16.8,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29542,Subscriber,1979,1
6195,214,56:52.5,00:26.6,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,26267,Subscriber,1980,1
19037,517,06:20.8,14:58.3,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,29538,Subscriber,1988,2
19831,383,59:16.9,05:40.1,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.73074263,-74.06378388,29268,Subscriber,1986,1
11752,197,52:09.4,55:26.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29289,Subscriber,1987,1
2758,716,56:45.6,08:41.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26293,Subscriber,1983,1
1350,115,49:57.2,51:53.1,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958612,-74.04311746,26276,Subscriber,1983,1
19838,422,05:57.5,12:59.6,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.73074263,-74.06378388,29268,Subscriber,1982,2
9207,220,37:38.0,41:18.0,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29499,Subscriber,1977,2
15623,557,48:43.2,58:00.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3202,Newport PATH,40.7272235,-74.03375890000001,26213,Subscriber,1987,1
2506,1785,50:14.0,19:59.1,3186,Grove St PATH,40.71958612,-74.04311746,3210,Pershing Field,40.74267714,-74.05178863,26286,Subscriber,1979,2
9332,148,11:35.7,14:04.4,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,29612,Subscriber,1969,0
15897,219,58:23.5,02:03.2,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26158,Subscriber,1979,1
4233,334,50:39.3,56:13.4,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29492,Customer,1969,0
15267,206,28:10.0,31:36.8,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.71925170000001,-74.034234,26206,Subscriber,1983,1
2453,263,54:24.3,58:47.9,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,28164,Subscriber,1998,1
18098,373,01:00.1,07:13.8,3638,Washington St,40.7242941,-74.0354826,3681,Grand St,40.71517768,-74.03768331,29679,Subscriber,1990,2
4565,286,15:26.7,20:13.7,3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,29276,Subscriber,1991,2
19288,404,02:48.9,09:33.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,26208,Subscriber,1994,1
13054,202,52:31.5,55:54.1,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29307,Subscriber,1993,1
19165,278,38:29.4,43:07.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,29623,Subscriber,1994,1
19042,256,40:07.3,44:23.7,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29201,Subscriber,1990,1
19150,533,21:24.9,30:18.5,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,26266,Subscriber,1976,1
17135,369,28:05.2,34:15.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,26292,Subscriber,1983,1
4497,301,05:10.4,10:11.6,3187,Warren St,40.721123600000006,-74.03805095,3638,Washington St,40.7242941,-74.0354826,29661,Subscriber,1980,1
16390,337,17:17.5,22:55.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29659,Subscriber,1985,1
5253,606,25:28.2,35:34.8,3194,McGinley Square,40.72533993,-74.06762213,3191,Union St,40.71821129999999,-74.08363940000001,29611,Subscriber,1962,1
19552,234,45:38.2,49:32.6,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,29442,Subscriber,1994,2
15935,171,26:01.2,28:52.9,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29661,Subscriber,1986,1
6318,479,14:39.0,22:38.2,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29455,Subscriber,1971,1
4772,1537,08:21.3,33:58.9,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,29515,Subscriber,1971,2
2949,252,07:31.8,11:44.2,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29475,Subscriber,1962,1
4241,356,32:19.5,38:15.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29474,Subscriber,1978,1
18159,184,53:04.8,56:09.6,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29573,Subscriber,1976,1
14046,197,23:07.9,26:25.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26208,Subscriber,1956,1
19594,316,09:33.1,14:49.3,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,26301,Subscriber,1970,1
12074,132,21:20.9,23:33.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29465,Subscriber,1988,1
9382,247,45:44.7,49:52.5,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,29607,Subscriber,1981,1
1101,68,54:22.5,55:31.0,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,26246,Subscriber,1975,1
18409,372,24:43.8,30:55.8,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,29681,Subscriber,1973,2
18729,297,36:41.2,41:38.4,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29268,Subscriber,1981,1
11278,376,52:47.2,59:04.0,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29207,Subscriber,1995,1
10399,262,38:00.4,42:23.3,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29544,Subscriber,1977,1
16981,220,11:55.4,15:35.8,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29458,Subscriber,1977,2
17620,129,59:41.6,01:51.1,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.718355200000005,-74.03891444,26282,Subscriber,1969,0
11580,685,32:15.8,43:41.4,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,29198,Subscriber,1991,2
1662,449,07:58.9,15:28.4,3185,City Hall,40.717732500000004,-74.04384499999999,3202,Newport PATH,40.7272235,-74.03375890000001,26311,Subscriber,1962,1
