,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
13693,669,32:24.2,43:33.9,3210,Pershing Field,40.74267714,-74.05178863,3202,Newport PATH,40.7272235,-74.03375890000001,26237,Subscriber,1986,1
6542,437,21:16.4,28:34.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,33621,Subscriber,1985,1
14033,171,35:40.8,38:32.1,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.05065640000001,29243,Subscriber,1990,1
23268,309,08:43.7,13:52.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,33575,Subscriber,1986,1
7998,742,54:41.5,07:03.9,3195,Sip Ave,40.73074263,-74.06378388,3195,Sip Ave,40.73074263,-74.06378388,29681,Subscriber,1967,1
16841,232,01:44.2,05:36.7,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29203,Subscriber,1990,1
12959,323,05:15.8,10:39.8,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,26301,Subscriber,1960,1
14370,172,47:07.1,49:59.4,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,33620,Subscriber,1991,1
6830,1984,00:09.9,33:14.5,3193,Lincoln Park,40.724605100000005,-74.07840595,3193,Lincoln Park,40.724605100000005,-74.07840595,29579,Subscriber,1969,1
2543,242,05:01.0,09:03.2,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31744,Subscriber,1986,1
2222,457,57:16.5,04:54.1,3185,City Hall,40.717732500000004,-74.04384499999999,3183,Exchange Place,40.7162469,-74.0334588,26232,Customer,1988,2
715,1473,13:32.3,38:05.4,3183,Exchange Place,40.7162469,-74.0334588,3281,Leonard Gordon Park,40.74590997,-74.05727148,29121,Subscriber,1983,1
20784,1044,21:27.1,38:51.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3210,Pershing Field,40.74267714,-74.05178863,29494,Subscriber,1981,1
18772,144,13:30.4,15:55.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,26243,Subscriber,1990,1
12598,214,11:43.8,15:18.6,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.733670000000004,-74.0625,26312,Subscriber,1981,1
7750,216,20:08.5,23:44.7,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,26170,Subscriber,1985,1
5060,292,00:41.8,05:34.3,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.71925170000001,-74.034234,29596,Subscriber,1992,1
13582,392,14:39.8,21:11.9,3209,Brunswick St,40.7241765,-74.05065640000001,3213,Van Vorst Park,40.71848892,-74.04772663,29583,Subscriber,1990,1
16360,643,24:51.8,35:34.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,33562,Customer,1969,0
1465,320,48:41.7,54:02.0,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,29667,Subscriber,1989,1
22174,11681,11:33.2,26:14.5,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,29602,Customer,1969,0
18953,69,39:10.2,40:19.4,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,29525,Subscriber,1988,1
104,161,16:22.1,19:03.4,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26312,Subscriber,1983,1
10197,171,21:55.1,24:46.5,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26241,Subscriber,1966,1
14734,387,20:38.7,27:06.0,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,26273,Subscriber,1984,1
8332,236,36:11.9,40:08.3,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29127,Subscriber,1986,1
23611,118,32:52.8,34:51.6,3681,Grand St,40.71517768,-74.03768331,3184,Paulus Hook,40.7141454,-74.0335519,33569,Subscriber,1993,1
11683,776,36:35.3,49:31.4,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26220,Subscriber,1987,1
6000,624,46:01.0,56:25.1,3190,Garfield Ave Station,40.71046702,-74.07003879999999,3185,City Hall,40.717732500000004,-74.04384499999999,33604,Subscriber,1983,1
13772,717,45:19.1,57:16.8,3210,Pershing Field,40.74267714,-74.05178863,3194,McGinley Square,40.72533993,-74.06762213,29231,Subscriber,1985,1
16138,556,17:53.7,27:10.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.717732500000004,-74.04384499999999,31722,Subscriber,1956,1
19054,196,28:21.9,31:38.2,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,26250,Subscriber,1960,1
8141,585,51:20.6,01:06.4,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,29626,Subscriber,1959,2
10988,285,35:20.2,40:05.2,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,31708,Subscriber,1983,1
6357,1815,28:52.9,59:08.3,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26244,Subscriber,1970,1
13483,457,23:01.2,30:38.7,3209,Brunswick St,40.7241765,-74.05065640000001,3185,City Hall,40.717732500000004,-74.04384499999999,26311,Subscriber,1964,2
22927,383,33:28.7,39:51.9,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,29255,Subscriber,1966,1
13688,402,06:28.6,13:11.5,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.733670000000004,-74.0625,33562,Subscriber,1981,1
19021,247,48:42.4,52:49.5,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29616,Subscriber,1992,1
7533,586,04:07.2,13:53.9,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,31828,Subscriber,1982,1
3214,99,52:34.0,54:13.1,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,31915,Subscriber,1970,1
19931,406,52:32.5,59:19.4,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,26303,Subscriber,1975,1
21114,99,42:21.4,44:00.5,3279,Dixon Mills,40.72163014,-74.04996783,3211,Newark Ave,40.72152515,-74.04630454,26258,Subscriber,1982,1
6548,828,56:04.2,09:52.9,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29267,Subscriber,1984,2
3648,491,23:24.7,31:36.1,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26289,Subscriber,1974,1
13830,404,27:52.5,34:36.9,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.733670000000004,-74.0625,33605,Subscriber,1981,1
3160,231,44:32.1,48:23.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26300,Subscriber,1986,2
410,241,53:11.9,57:13.8,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,33565,Subscriber,1981,1
11110,974,12:31.9,28:46.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29201,Subscriber,1988,1
5414,204,21:29.0,24:53.1,3187,Warren St,40.721123600000006,-74.03805095,3272,Jersey & 3rd,40.72333159,-74.04595256,29598,Subscriber,1981,1
7917,377,56:40.0,02:57.5,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.05247829999999,29219,Subscriber,1988,1
22608,169,28:57.4,31:46.9,3639,Harborside,40.71925170000001,-74.034234,3638,Washington St,40.7242941,-74.0354826,26212,Subscriber,1989,1
12858,900,40:42.9,55:43.0,3207,Oakland Ave,40.7376037,-74.05247829999999,3184,Paulus Hook,40.7141454,-74.0335519,26189,Subscriber,1992,2
3809,329,42:16.2,47:45.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31811,Subscriber,1987,1
20948,148,16:17.5,18:46.2,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26281,Subscriber,1982,1
4089,420,46:19.8,53:20.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,33635,Subscriber,1971,2
1370,521,54:38.7,03:19.9,3184,Paulus Hook,40.7141454,-74.0335519,3278,Monmouth and 6th,40.72568548,-74.04879034,26189,Subscriber,1977,1
7509,334,14:59.9,20:34.6,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,31694,Subscriber,1983,1
11173,372,30:34.8,36:47.6,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,31675,Subscriber,1984,1
18763,166,01:01.2,03:47.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29596,Subscriber,1956,1
12868,392,14:33.1,21:05.6,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,31710,Subscriber,1984,1
23251,221,37:57.6,41:38.6,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29508,Subscriber,1973,1
18504,160,49:04.9,51:45.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,31918,Subscriber,1968,1
9695,180,02:11.6,05:12.5,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29546,Subscriber,1977,1
13191,341,39:45.9,45:27.8,3209,Brunswick St,40.7241765,-74.05065640000001,3206,Hilltop,40.7311689,-74.0575736,29591,Subscriber,1989,1
19913,242,29:28.2,33:30.8,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.718355200000005,-74.03891444,26192,Subscriber,1972,1
13361,324,53:48.2,59:12.3,3209,Brunswick St,40.7241765,-74.05065640000001,3185,City Hall,40.717732500000004,-74.04384499999999,29541,Subscriber,1965,1
23009,385,06:12.2,12:37.9,3639,Harborside,40.71925170000001,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,26233,Subscriber,1990,1
17943,241,38:54.7,42:56.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29490,Subscriber,1978,1
14216,648,08:59.7,19:47.8,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.03375890000001,29591,Subscriber,1981,0
15420,157,43:44.1,46:21.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29461,Subscriber,1976,1
14497,177,39:20.5,42:18.1,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29478,Subscriber,1960,1
11810,243,51:27.6,55:31.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29478,Subscriber,1976,1
10386,493,39:54.2,48:07.8,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,33598,Subscriber,1956,1
18330,216,43:14.1,46:51.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,33591,Subscriber,1969,1
3356,227,37:55.7,41:43.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,33570,Subscriber,1958,1
15548,342,25:08.7,30:51.7,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826,31845,Subscriber,1958,1
15438,127,20:03.0,22:10.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29218,Subscriber,1963,1
6645,1150,35:37.5,54:47.6,3193,Lincoln Park,40.724605100000005,-74.07840595,3203,Hamilton Park,40.72759597,-74.04424731,29669,Subscriber,1959,2
6453,2393,20:37.2,00:30.8,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33587,Customer,1969,0
16071,490,08:20.7,16:30.7,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,33640,Subscriber,1985,2
11648,257,19:53.5,24:11.3,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.717732500000004,-74.04384499999999,26291,Subscriber,1979,1
20198,277,57:03.1,01:40.2,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,29622,Subscriber,1968,1
7361,394,15:25.7,22:00.6,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29206,Subscriber,1962,1
14570,143,23:15.9,25:39.3,3211,Newark Ave,40.72152515,-74.04630454,3273,Manila & 1st,40.72165072,-74.04288411,29121,Subscriber,1964,1
14498,330,54:45.9,00:16.1,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,33564,Subscriber,1984,2
9927,97,00:30.0,02:08.0,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29526,Subscriber,1980,2
22963,215,55:01.6,58:37.6,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,29525,Subscriber,1956,1
9924,112,43:37.0,45:29.3,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31918,Subscriber,1977,1
21753,249,03:20.3,07:30.0,3481,York St,40.71649,-74.04105,3639,Harborside,40.71925170000001,-74.034234,29541,Subscriber,1976,1
2128,692,45:10.9,56:43.7,3185,City Hall,40.717732500000004,-74.04384499999999,3190,Garfield Ave Station,40.71046702,-74.07003879999999,33561,Subscriber,1986,1
12374,649,22:22.0,33:11.1,3205,JC Medical Center,40.71653978,-74.04963791,3638,Washington St,40.7242941,-74.0354826,29602,Customer,1969,0
1615,360,49:07.0,55:07.6,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,31728,Subscriber,1983,1
18136,89,13:09.4,14:39.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3203,Hamilton Park,40.72759597,-74.04424731,29479,Subscriber,1981,1
12881,312,35:41.4,40:53.4,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,29481,Subscriber,1989,1
14620,330,42:03.1,47:33.4,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,29602,Subscriber,1985,1
15997,424,13:18.6,20:23.2,3220,5 Corners Library,40.73496102,-74.05950308,3207,Oakland Ave,40.7376037,-74.05247829999999,31861,Subscriber,1979,1
3696,569,41:15.9,50:45.4,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,31711,Subscriber,1981,1
11966,509,10:10.0,18:39.8,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29270,Subscriber,1988,1
18964,325,18:57.9,24:22.9,3273,Manila & 1st,40.72165072,-74.04288411,3183,Exchange Place,40.7162469,-74.0334588,29634,Subscriber,1980,1
8044,375,25:57.4,32:12.6,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31738,Subscriber,1962,1
16075,3660,10:37.3,11:37.7,3220,5 Corners Library,40.73496102,-74.05950308,3220,5 Corners Library,40.73496102,-74.05950308,33565,Subscriber,1985,2
22639,119,48:13.7,50:13.0,3639,Harborside,40.71925170000001,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,33567,Subscriber,1991,1
16633,234,43:29.6,47:24.0,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29244,Subscriber,1991,1
20077,678,06:53.4,18:11.8,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.03375890000001,26268,Subscriber,1982,1
12336,290,36:36.0,41:26.3,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26281,Subscriber,1984,1
6656,498,57:23.5,05:41.6,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29229,Subscriber,1976,1
826,1064,35:50.6,53:35.2,3183,Exchange Place,40.7162469,-74.0334588,3194,McGinley Square,40.72533993,-74.06762213,26232,Subscriber,1973,2
11001,248,23:35.7,27:44.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29546,Subscriber,1987,2
7334,513,19:28.8,28:02.3,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,26315,Subscriber,1954,1
1654,946,15:11.3,30:58.2,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,26273,Subscriber,1984,1
20067,534,10:49.0,19:43.5,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.03375890000001,33556,Subscriber,1982,1
17280,399,01:04.6,07:44.4,3268,Lafayette Park,40.71346383,-74.06285852,3205,JC Medical Center,40.71653978,-74.04963791,33556,Subscriber,1968,1
15341,131,08:34.2,10:46.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,33620,Subscriber,1989,1
14657,543,08:58.7,18:02.0,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,26226,Subscriber,1982,1
5046,178,28:10.3,31:08.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,33654,Subscriber,1976,1
273,299,18:21.3,23:20.9,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29280,Subscriber,1965,2
10576,311,26:58.6,32:09.7,3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.718355200000005,-74.03891444,33651,Subscriber,1888,0
7797,288,49:29.5,54:17.9,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31849,Subscriber,1994,1
18414,190,20:59.3,24:09.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,26195,Subscriber,1981,1
3992,214,09:53.4,13:28.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26244,Subscriber,1969,1
8815,856,12:30.3,26:47.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3213,Van Vorst Park,40.71848892,-74.04772663,26200,Subscriber,1951,1
19186,153,25:54.2,28:27.3,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,33562,Subscriber,1977,1
22307,137,54:17.4,56:34.9,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.721123600000006,-74.03805095,33573,Subscriber,1986,1
18597,1322,11:19.9,33:22.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33578,Customer,1969,0
14143,368,02:59.6,09:08.0,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26318,Subscriber,1992,1
13010,334,01:25.5,07:00.1,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,29201,Subscriber,1958,1
267,285,55:40.0,00:25.5,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29625,Subscriber,1986,1
3571,302,27:54.2,32:56.4,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,33595,Subscriber,1983,1
9783,698,14:44.6,26:23.2,3202,Newport PATH,40.7272235,-74.03375890000001,3267,Morris Canal,40.71241882,-74.03852552,31725,Subscriber,1956,1
458,160,19:00.2,21:40.4,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26164,Subscriber,1975,1
