,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2038,228,37:01.5,40:49.9,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31865,Subscriber,1980,1
12031,317,09:57.5,15:14.6,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.71925170000001,-74.034234,26161,Subscriber,1957,1
4433,317,06:30.7,11:48.5,3187,Warren St,40.721123600000006,-74.03805095,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29602,Subscriber,1986,2
15839,362,19:16.9,25:19.6,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,29206,Subscriber,1979,1
125,306,17:28.1,22:34.8,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29240,Subscriber,1971,1
5210,207,30:35.0,34:02.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31675,Subscriber,1981,1
8410,284,53:40.7,58:25.7,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29540,Subscriber,1987,2
7663,483,26:59.5,35:03.0,3202,Newport PATH,40.7272235,-74.03375890000001,3273,Manila & 1st,40.72165072,-74.04288411,26257,Subscriber,1994,1
13056,212,08:58.7,12:31.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31907,Subscriber,1968,1
13662,202,53:25.3,56:47.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3187,Warren St,40.721123600000006,-74.03805095,26189,Subscriber,1981,1
7741,477,19:17.0,27:14.8,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,31926,Subscriber,1973,2
11494,2186,25:32.9,01:59.8,3217,Bayside Park,40.69865054,-74.08207968,3186,Grove St PATH,40.71958612,-74.04311746,29622,Subscriber,1983,1
1191,269,01:38.9,06:08.9,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,29518,Subscriber,1995,1
15014,609,39:14.4,49:23.7,3276,Marin Light Rail,40.71458404,-74.04281706,3269,Brunswick & 6th,40.72601173,-74.05038893,31766,Subscriber,1969,0
15164,322,19:59.1,25:22.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29471,Subscriber,1952,1
11186,156,41:57.3,44:33.8,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,26159,Subscriber,1980,1
221,188,18:02.3,21:10.9,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.718355200000005,-74.03891444,29661,Subscriber,1982,1
9674,296,49:04.5,54:01.3,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31877,Subscriber,1975,1
313,327,09:55.5,15:22.7,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29598,Subscriber,1971,1
8473,312,49:17.0,54:29.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31691,Subscriber,1978,2
9534,262,58:17.3,02:39.6,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31743,Subscriber,1980,1
16172,162,12:53.3,15:36.3,3481,York St,40.71649,-74.04105,3183,Exchange Place,40.7162469,-74.0334588,26298,Subscriber,1980,1
4560,944,38:16.3,54:00.8,3190,Garfield Ave Station,40.71046702,-74.07003879999999,3639,Harborside,40.71925170000001,-74.034234,31738,Subscriber,1986,1
10853,130,56:08.7,58:19.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29513,Subscriber,1980,1
16575,555,34:11.3,43:26.8,3639,Harborside,40.71925170000001,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,31875,Customer,1969,0
13310,326,07:14.5,12:41.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29201,Subscriber,1987,1
4466,202,58:39.4,02:01.5,3187,Warren St,40.721123600000006,-74.03805095,3185,City Hall,40.717732500000004,-74.04384499999999,31836,Subscriber,1984,1
14853,475,57:03.0,04:58.8,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,29666,Subscriber,1983,2
4977,208,06:34.8,10:03.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31859,Subscriber,1990,1
11490,1394,27:19.5,50:34.3,3216,Columbia Park,40.6970299,-74.09693659999999,3193,Lincoln Park,40.724605100000005,-74.07840595,29542,Subscriber,1998,1
8870,236,54:44.2,58:40.9,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26155,Subscriber,1989,1
12559,371,55:22.3,01:33.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29641,Subscriber,1988,2
16505,286,55:58.4,00:45.0,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,31878,Subscriber,1973,1
15747,565,27:19.5,36:44.6,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,26296,Subscriber,1953,2
14411,90,10:14.6,11:45.4,3275,Columbus Drive,40.718355200000005,-74.03891444,3187,Warren St,40.721123600000006,-74.03805095,29626,Subscriber,1983,1
3410,390,02:29.6,09:00.3,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.71925170000001,-74.034234,31691,Subscriber,1992,1
9616,865,21:17.0,35:42.7,3209,Brunswick St,40.7241765,-74.05065640000001,3209,Brunswick St,40.7241765,-74.05065640000001,26239,Subscriber,1960,1
8733,367,12:47.6,18:55.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26295,Subscriber,1986,1
3354,207,17:19.6,20:47.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29602,Subscriber,1996,1
13896,175,45:10.6,48:05.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29244,Subscriber,1988,2
8509,261,07:33.8,11:55.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29232,Subscriber,1986,1
1248,573,50:04.5,59:37.8,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.717732500000004,-74.04384499999999,31914,Subscriber,1986,2
14456,246,45:47.2,49:53.7,3275,Columbus Drive,40.718355200000005,-74.03891444,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,31675,Subscriber,1966,1
14746,235,23:10.1,27:06.0,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29454,Subscriber,1973,1
8765,197,16:50.5,20:08.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,31940,Subscriber,1969,0
5322,590,05:11.0,15:01.9,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,31735,Subscriber,1986,2
1624,502,00:59.0,09:21.2,3185,City Hall,40.717732500000004,-74.04384499999999,3269,Brunswick & 6th,40.72601173,-74.05038893,29679,Subscriber,1981,1
12383,278,39:15.6,43:53.6,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26244,Subscriber,1990,2
15794,394,22:05.9,28:40.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,26273,Subscriber,1988,1
16182,6437,49:50.7,37:08.0,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,31870,Customer,1976,1
10103,426,16:59.6,24:05.6,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,31938,Subscriber,1981,1
1831,163,25:27.9,28:11.7,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,31721,Subscriber,1984,1
14632,408,25:34.6,32:22.9,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31920,Subscriber,1988,2
5995,207,12:28.1,15:55.5,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,26275,Subscriber,1966,1
6271,623,08:18.0,18:41.3,3196,Riverview Park,40.7443187,-74.04399090000001,3220,5 Corners Library,40.73496102,-74.05950308,29492,Subscriber,1966,1
9328,577,23:57.7,33:35.6,3207,Oakland Ave,40.7376037,-74.05247829999999,3211,Newark Ave,40.72152515,-74.04630454,31868,Subscriber,1984,1
12995,296,01:26.1,06:22.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31706,Subscriber,1991,1
5433,182,42:09.7,45:12.2,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,31762,Subscriber,1972,1
7021,396,20:41.8,27:18.3,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29491,Subscriber,1979,1
10056,1094,55:10.8,13:25.6,3211,Newark Ave,40.72152515,-74.04630454,3220,5 Corners Library,40.73496102,-74.05950308,31861,Subscriber,1981,1
15124,306,47:08.4,52:14.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.717732500000004,-74.04384499999999,29661,Subscriber,1987,2
1973,196,24:34.8,27:51.6,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,31759,Subscriber,1977,1
2237,146,55:30.2,57:57.2,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,26289,Subscriber,1957,1
7210,355,12:35.5,18:31.2,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29201,Subscriber,1949,1
2705,252,01:32.2,05:44.9,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29666,Subscriber,1985,1
92,218,37:45.0,41:23.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,31710,Subscriber,1988,1
10540,224,54:25.7,58:10.0,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,29669,Subscriber,1995,1
13015,370,51:49.9,58:00.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3185,City Hall,40.717732500000004,-74.04384499999999,26215,Subscriber,1989,2
9297,424,41:49.7,48:54.3,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,29206,Subscriber,1960,1
13783,214,45:49.5,49:24.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,29661,Subscriber,1956,1
16680,296,11:18.0,16:14.4,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,31813,Subscriber,1979,1
16295,215,55:52.1,59:27.4,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.718355200000005,-74.03891444,26177,Subscriber,1974,1
8133,232,29:37.6,33:30.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26293,Subscriber,1979,1
832,276,10:55.5,15:31.8,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29615,Subscriber,1989,1
13866,128,26:56.1,29:04.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,29640,Subscriber,1984,1
3683,147,11:57.6,14:25.1,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,29641,Subscriber,1978,1
4595,1334,02:26.7,24:40.7,3191,Union St,40.71821129999999,-74.08363940000001,3187,Warren St,40.721123600000006,-74.03805095,31836,Subscriber,1971,2
2800,251,57:55.9,02:07.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26181,Subscriber,1986,1
14547,346,42:37.3,48:23.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26223,Subscriber,1982,1
12363,198,25:17.1,28:35.5,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31709,Subscriber,1967,1
12843,357,20:02.0,25:59.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31873,Subscriber,1981,2
11594,1232,11:39.8,32:12.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3203,Hamilton Park,40.72759597,-74.04424731,29595,Subscriber,1979,1
12192,183,22:01.0,25:04.4,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26288,Subscriber,1988,1
1983,260,48:02.7,52:23.3,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31705,Subscriber,1992,1
7594,318,43:35.5,48:54.0,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,31825,Subscriber,1992,1
902,253,14:02.7,18:16.6,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,31811,Subscriber,1981,1
14935,392,42:53.1,49:25.3,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,26169,Subscriber,1974,2
8060,733,41:26.6,53:39.8,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,26265,Subscriber,1987,1
6242,974,45:02.8,01:17.4,3196,Riverview Park,40.7443187,-74.04399090000001,3275,Columbus Drive,40.718355200000005,-74.03891444,26296,Subscriber,1984,1
8038,475,31:41.9,39:37.4,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,29626,Subscriber,1980,1
2004,448,39:19.4,46:47.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29242,Subscriber,1979,1
11965,660,43:36.4,54:37.3,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.03375890000001,26181,Subscriber,1970,1
13142,603,29:44.6,39:48.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3195,Sip Ave,40.73074263,-74.06378388,26172,Subscriber,1987,1
15605,191,54:00.7,57:12.2,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29205,Subscriber,1990,2
5870,340,35:30.5,41:11.1,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.05247829999999,26222,Subscriber,1984,2
16238,446,51:14.3,58:40.5,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,31711,Subscriber,1983,1
10400,334,22:54.3,28:28.9,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.71925170000001,-74.034234,29673,Subscriber,1990,1
10114,231,14:07.4,17:58.6,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.721123600000006,-74.03805095,31744,Subscriber,1982,1
17008,566,11:54.5,21:20.9,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,29499,Subscriber,1979,1
13222,172,12:21.9,15:14.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26241,Subscriber,1986,1
12878,307,52:08.6,57:16.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29208,Subscriber,1975,2
12028,251,47:59.6,52:11.4,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31717,Subscriber,1991,1
9169,929,04:47.5,20:16.8,3207,Oakland Ave,40.7376037,-74.05247829999999,3638,Washington St,40.7242941,-74.0354826,29523,Subscriber,1993,1
16042,284,33:23.0,38:07.4,3481,York St,40.71649,-74.04105,3183,Exchange Place,40.7162469,-74.0334588,29628,Subscriber,1968,2
9715,174,26:35.6,29:30.0,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29243,Subscriber,1980,1
13731,146,56:20.8,58:47.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,26295,Subscriber,1983,2
13959,204,49:44.9,53:09.2,3273,Manila & 1st,40.72165072,-74.04288411,3279,Dixon Mills,40.72163014,-74.04996783,31927,Subscriber,1975,1
1971,200,34:13.9,37:34.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,31926,Subscriber,1975,1
6275,2230,10:44.8,47:55.1,3196,Riverview Park,40.7443187,-74.04399090000001,3187,Warren St,40.721123600000006,-74.03805095,26188,Subscriber,1968,1
13349,313,34:48.5,40:02.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3275,Columbus Drive,40.718355200000005,-74.03891444,31811,Subscriber,1963,1
5459,726,41:50.3,53:57.1,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,31716,Subscriber,1976,1
14064,298,06:26.4,11:25.3,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26244,Subscriber,1977,2
16904,245,07:01.7,11:06.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,33463,Subscriber,1985,1
13054,163,39:10.0,41:53.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1969,1
4166,236,26:38.8,30:35.4,3187,Warren St,40.721123600000006,-74.03805095,3272,Jersey & 3rd,40.72333159,-74.04595256,29612,Subscriber,1981,1
15934,1394,36:02.7,59:17.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,3183,Exchange Place,40.7162469,-74.0334588,29229,Subscriber,1987,1
14299,1607,39:31.1,06:18.8,3275,Columbus Drive,40.718355200000005,-74.03891444,3272,Jersey & 3rd,40.72333159,-74.04595256,31694,Subscriber,1981,1
7577,879,20:22.3,35:01.8,3202,Newport PATH,40.7272235,-74.03375890000001,3207,Oakland Ave,40.7376037,-74.05247829999999,26211,Subscriber,1993,1
8345,1184,13:24.2,33:08.9,3203,Hamilton Park,40.72759597,-74.04424731,3194,McGinley Square,40.72533993,-74.06762213,26273,Subscriber,1979,1
5148,178,32:29.2,35:28.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29572,Subscriber,1973,1
10173,553,29:40.4,38:53.9,3211,Newark Ave,40.72152515,-74.04630454,3275,Columbus Drive,40.718355200000005,-74.03891444,29626,Subscriber,1989,2
9893,531,55:18.9,04:09.9,3210,Pershing Field,40.74267714,-74.05178863,3201,Dey St,40.737711,-74.066921,29612,Subscriber,1978,0
9678,148,20:36.3,23:04.7,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.04630454,31890,Subscriber,1988,1
6709,127,29:20.3,31:28.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,26181,Subscriber,1987,2
15630,141,45:31.8,47:53.3,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26200,Subscriber,1988,1
7149,179,43:39.8,46:39.4,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31808,Subscriber,1986,1
12577,314,50:40.8,55:55.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31694,Subscriber,1991,1
15023,322,41:49.9,47:12.5,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,31861,Subscriber,1977,1
10625,572,59:08.1,08:40.9,3212,Christ Hospital,40.73478582,-74.05044364,3273,Manila & 1st,40.72165072,-74.04288411,26260,Subscriber,1988,1
2885,99,47:03.7,48:43.2,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26217,Subscriber,1980,1
1023,403,45:09.5,51:53.2,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.717732500000004,-74.04384499999999,31845,Subscriber,1977,2
3031,290,11:23.1,16:13.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29635,Subscriber,1974,2
2790,525,37:54.5,46:40.5,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29235,Subscriber,1983,2
927,19273,25:22.3,46:35.4,3183,Exchange Place,40.7162469,-74.0334588,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,26252,Customer,1969,0
3233,232,40:33.7,44:26.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26219,Subscriber,1988,2
15269,264,23:08.9,27:33.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26234,Subscriber,1980,1
4935,641,08:04.2,18:45.4,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29542,Subscriber,1969,1
720,176,18:00.3,20:57.1,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26256,Subscriber,1987,1
9706,196,26:33.5,29:50.0,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31762,Subscriber,1980,1
16840,393,33:26.1,40:00.1,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29244,Subscriber,1989,1
16060,153,14:38.9,17:12.9,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,26223,Subscriber,1978,1
12068,238,27:03.0,31:01.4,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31808,Subscriber,1967,1
4052,126,03:30.7,05:37.0,3187,Warren St,40.721123600000006,-74.03805095,3275,Columbus Drive,40.718355200000005,-74.03891444,26239,Subscriber,1987,1
9154,321,24:54.4,30:16.3,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,31716,Subscriber,1989,1
11892,326,08:26.0,13:52.7,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.71925170000001,-74.034234,29587,Subscriber,1994,2
15004,297,18:51.5,23:48.7,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1961,1
2872,184,08:23.2,11:27.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31946,Subscriber,1986,1
5225,246,53:30.8,57:37.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31912,Subscriber,1972,1
1002,84,07:25.0,08:49.9,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,31719,Subscriber,1989,1
